horizon,symbol,entry_time,exit_time,entry_price,target,initial_sl,exit_price,qty,outcome,pnl,r_multiple,p_entry,kelly_f,atr,features_json,pnl_net,r_net
swing,HDFCBANK,2024-07-08T09:15:00+05:30,2024-08-07T09:15:00+05:30,824.0,899.461526090631,786.2692369546845,808.5,265.0,TIME_EXIT,-4107.5,-0.4108053680595899,0.8560879853888769,0.05,18.86538152265773,"{""structure"": 0.990996504373411, ""value"": 0.7244863139461154, ""vol_anom"": 0.5768786749357729, ""mom_t"": 0.34890370469038673, ""vratio"": -0.20245338755812953, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.2767140278475955, ""accel"": -0.21985792622291583, ""align"": 0.5722650031020781, ""mom_l"": 0.5045387830778779, ""mom_v"": 0.235077454592058}",-4544.22,-0.4544832549345708
swing,ICICIBANK,2024-08-27T09:15:00+05:30,2024-09-19T09:43:00+05:30,1213.3,1298.9218546903096,1170.4890726548451,1298.9218546903096,233.0,PROFIT,19949.89214284215,2.0,0.7172942619741347,0.05,21.405463672577433,"{""structure"": 0.9998741303604488, ""value"": 0.7509884837585799, ""vol_anom"": -0.20853074611476735, ""mom_t"": 0.059016130928837264, ""vratio"": -0.25900317513277293, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.45418780478387544, ""accel"": 0.6303600901759409, ""align"": 0.46020869155867355, ""mom_l"": 0.34389829061502675, ""mom_v"": 0.0}",19384.49434284215,1.9433182098477801
swing,TCS,2024-08-19T09:15:00+05:30,2024-09-20T13:36:00+05:30,4416.05,4767.535010798965,4240.307494600518,4240.307494600518,56.0,LOSS,-9841.580302370996,-1.0,0.7866473278654839,0.05,87.87125269974123,"{""structure"": 0.9969012868086199, ""value"": 0.7518044710396685, ""vol_anom"": 0.6026732224310847, ""mom_t"": 0.1859352511961367, ""vratio"": -0.013488191093329173, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.13789175763152112, ""accel"": -0.18880930821815226, ""align"": 0.4753582912857298, ""mom_l"": 0.3754769507640007, ""mom_v"": 0.13043765487789188}",-10336.177902370997,-1.050255912648586
positional,TCS,2024-06-10T09:15:00+05:30,2024-09-20T13:37:00+05:30,3893.95,4973.982155231548,3353.933922384226,4232.239281589484,13.0,TRAILED,4397.76066066329,0.6264429812591242,0.706475798236129,0.05,180.00535920525795,"{""structure"": 0.9112906734699568, ""value"": 0.5975485416386939, ""vol_anom"": 0.5912010765330848, ""mom_t"": 0.030084471612031323, ""vratio"": -0.11281082982176172, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.1612770428061596, ""accel"": 0.04813028227895768, ""align"": 0.3637338219411299, ""mom_l"": 0.3032598463176204, ""mom_v"": 0.020446035273060267}",4296.51796066329,0.6120213736018405
short_term,ICICIBANK,2024-09-20T15:15:00+05:30,2024-09-20T15:16:00+05:30,1342.35,1369.3545842691867,1328.8477078654064,1326.65,925.0,LOSS,-14522.499999999833,-1.1627655396209113,0.8468140574699476,0.05,9.001528089728964,"{""structure"": 0.9999887727506622, ""value"": 0.9936220262671795, ""vol_anom"": 0.971066775558003, ""mom_t"": 0.5297044652373525, ""vratio"": -0.40805204117962735, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.45149593603370713, ""accel"": -0.048254382763026474, ""align"": 0.7286959471194396, ""mom_l"": 0.7761491414019847, ""mom_v"": 0.5297044652373525}",-17005.847499999833,-1.3615984468960896
swing,ICICIBANK,2024-09-20T09:43:00+05:30,2024-09-23T09:15:00+05:30,1292.0,1375.3222973258012,1250.3388513370994,1331.0,240.0,TRAILED,9360.0,0.9361239728545855,0.8427367128022767,0.05,20.830574331450286,"{""structure"": 0.9998925310456099, ""value"": 0.7366089436293315, ""vol_anom"": 0.05258533669081132, ""mom_t"": 0.7286959471194396, ""vratio"": -0.24929991149403774, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.49142728975064914, ""accel"": 0.1595695769737423, ""align"": 0.5424818888938239, ""mom_l"": 0.4888550859265005, ""mom_v"": 0.048697337227182114}",8739.84,0.8740997588582714
short_term,ICICIBANK,2024-09-23T09:15:00+05:30,2024-09-23T09:16:00+05:30,1349.9,1379.6256834177714,1335.0371582911146,1331.0,841.0,LOSS,-15894.900000000076,-1.2716276180685562,0.8194972882618217,0.05,9.908561139257072,"{""structure"": 0.9999761883133933, ""value"": 0.9701587977064525, ""vol_anom"": 0.8729523903816174, ""mom_t"": 0.6011839373021087, ""vratio"": -0.34464535715996764, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.4577392986778354, ""accel"": 0.22877282866508614, ""align"": 0.7573088922895588, ""mom_l"": 0.8136515562598294, ""mom_v"": 0.6011839373021087}",-18165.431800000075,-1.4532752499871524
swing,HDFCBANK,2024-08-13T09:15:00+05:30,2024-09-30T09:15:00+05:30,830.0,894.6790583412339,797.660470829383,869.7453531220373,309.0,TRAILED,12281.314114709518,1.2290022193071717,0.7239963327840302,0.05,16.1697645853085,"{""structure"": 0.9974660514831717, ""value"": 0.3999842350781999, ""vol_anom"": -0.03470868415369196, ""mom_t"": 0.21823285868963618, ""vratio"": -0.1457404192725317, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.33177882504459405, ""accel"": 0.4057226710173126, ""align"": 0.5113817676513196, ""mom_l"": 0.4256888584434479, ""mom_v"": 0.0}",11768.374114709517,1.177671849243892
positional,ICICIBANK,2024-06-03T09:15:00+05:30,2024-09-30T14:23:00+05:30,1121.05,1391.1282140228782,986.0108929885608,1272.3239286590406,55.0,TRAILED,8320.066076247234,1.1202231117110857,0.8797606154319294,0.05,45.01303567047971,"{""structure"": 0.9553010712904718, ""value"": 0.7931517611373611, ""vol_anom"": 0.12856310421105993, ""mom_t"": 0.582690160528663, ""vratio"": -0.16431217218249797, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.3526199319024245, ""accel"": 0.1554903788396017, ""align"": 0.4821010349398303, ""mom_l"": 0.7590783412311125, ""mom_v"": 0.08595489510289916}",8196.750576247234,1.1036197732440292
swing,ICICIBANK,2024-09-24T09:15:00+05:30,2024-09-30T14:23:00+05:30,1321.9,1421.0850454235683,1272.307477288216,1272.307477288216,201.0,LOSS,-9968.097065068607,-1.0,0.8044688117151627,0.05,24.796261355892028,"{""structure"": 0.9998745138915548, ""value"": 0.9930866970290763, ""vol_anom"": -0.17002883639113472, ""mom_t"": 0.6409070324624965, ""vratio"": -0.2597127568262735, ""flow"": 0.0, ""pcr"": 0.0, ""vrp"": 0.0, ""maturity"": -0.46072259488963196, ""accel"": -0.04971163659169534, ""align"": 0.5973600860402621, ""mom_l"": 0.4560463011239921, ""mom_v"": 0.0}",-10499.500865068607,-1.053310456000896
